2019-07-07 02:47:58,"b'RT @airlinevideos: #UnitedAirlines #Boeing777 flight UA703 from #Newark lands on runway 24R at #LAX on June 30th, 2019. #Boeing 777-222 Reg\xe2\x80\xa6'"
2019-07-07 02:47:26,b'@united airlines just canceled my families 6am international flight tomorrow. No explanation and no options. Put on\xe2\x80\xa6 https://t.co/pyJtLuWZMX'
2019-07-07 02:34:40,b'@Iuguy16Mike @united Now headed back to the gate again #UnitedAirlines #UA2375 @united ...  lots of kids on this fl\xe2\x80\xa6 https://t.co/ntyFthaecX'
2019-07-07 02:28:26,"b'United Airlines, what a shame, 9 hours of delay? Traveling back home just became a nightmare. Thanks for mistreatin\xe2\x80\xa6 https://t.co/T2Tev14KMu'"
2019-07-07 01:59:25,b'Also @united why include a link in your delay text messages when it doesn\xe2\x80\x99t go anywhere... and your customer servic\xe2\x80\xa6 https://t.co/PvKdwXgcnO'
2019-07-07 01:58:45,b'Wow #UnitedAirlines get it together. 6:15 am flight from San Diego to Newark. Supposed to land in Newark at 2:15 Ne\xe2\x80\xa6 https://t.co/yAmLtO21RY'
2019-07-07 01:47:46,b'Weather or wiper blade...... how about both! UA2305 still delayed. @united #UnitedAirlines'
2019-07-07 01:42:20,b'@united our flight has been delayed from #sfo to #ewr by 4+ hours and have not been able to get a hold of an agent\xe2\x80\xa6 https://t.co/kXCfPaOyVW'
2019-07-07 01:37:54,b'@united I have been on the phone on hold for ONE HOUR! You canceled my 8am flight from Cleveland to New York and in\xe2\x80\xa6 https://t.co/msACIUC7ld'
2019-07-07 01:19:18,b'RT @John_Big_Byrd: Just waited for 5 hours of delays for a @united flight to find out its cancelled for a maintenance issue. One this parti\xe2\x80\xa6'
2019-07-07 01:10:12,"b""It's been a great vacation and we've loved seeing family in Hawai'i.  But it's time to go back to our regular life.\xe2\x80\xa6 https://t.co/Y7gUe0ahCN"""
